@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
1288,'2024/02/29 01:18:04:793',17,370.262817,125.093651,381.910065,114.108292,356.300323,114.680641,398.461304,124.506912,339.647064,125.371689,430.862701,177.704407,309.659851,175.924133,512.653931,140.54953,227.598633,141.927795,588.938843,102.490456,169.872406,117.344055,398.666656,363.434814,323.076508,357.092621,469.093048,462.660889,268.62915,466.743011,0,0,0,0,?,?,?,?,?,1
1289,'2024/02/29 01:18:04:821',17,370.418549,125.046043,381.921021,114.08815,356.447388,114.646942,397.972595,124.284409,339.461975,125.032715,431.095001,177.560837,309.359009,175.899811,514.698242,139.320602,227.312805,141.761749,589.459717,102.68663,170.428467,117.773407,398.623627,363.447937,322.59021,357.216095,468.941589,462.414734,268.076019,466.956482,0,0,0,0,?,?,?,?,?,1
1290,'2024/02/29 01:18:04:839',17,370.267578,125.049789,381.91452,114.178246,356.494293,114.667252,398.30481,124.718971,339.306763,125.202087,431.137268,177.245468,309.409729,175.983749,513.684814,140.395325,227.495956,141.829834,589.495422,102.931511,170.534653,117.995483,398.488129,363.257324,322.540009,357.182587,467.81958,461.726227,267.771912,466.963165,0,0,0,0,?,?,?,?,?,1
1291,'2024/02/29 01:18:04:893',17,370.384705,124.926567,381.913025,114.182396,356.460327,114.65361,398.336914,124.564133,339.353485,125.50415,431.282532,177.182983,309.663757,176.127655,513.818604,140.124573,227.873505,142.034714,589.580994,102.774727,171.205322,118.833679,398.524231,363.158173,322.676453,356.993835,467.335693,461.652924,267.754059,466.987183,0,0,0,0,?,?,?,?,?,1
1292,'2024/02/29 01:18:04:909',17,370.444885,124.996178,381.925079,114.210091,356.461426,114.6278,398.396484,124.570656,339.713074,125.322708,431.208679,177.084839,309.435242,176.0681,518.046509,137.940964,227.591019,141.991943,590.165649,103.163849,171.389389,119.325142,398.583221,363.12204,322.687683,357.027954,467.253662,461.393097,267.871948,466.991943,0,0,0,0,?,?,?,?,?,1
1293,'2024/02/29 01:18:04:931',17,370.71521,125.016861,381.982697,114.184456,356.775391,114.607887,398.516083,124.552231,339.586609,125.797745,431.396545,177.028534,309.703278,176.50148,514.793274,139.848404,227.418335,141.937958,590.309875,103.058792,170.912292,118.764122,398.859802,363.245087,323.125275,357.083923,467.671753,461.953522,267.551636,466.794434,0,0,0,0,?,?,?,?,?,1
1294,'2024/02/29 01:18:04:978',17,370.720856,125.092102,382.007751,114.223282,357.244141,114.506866,398.819519,124.836929,339.579651,125.69249,431.410278,177.046844,309.951111,176.283752,515.372437,139.613464,227.673645,142.048248,590.381897,102.971481,170.315918,118.118591,398.829529,363.377289,323.137817,357.096558,467.939484,461.979156,268.103729,466.930786,0,0,0,0,?,?,?,?,?,1
1295,'2024/02/29 01:18:05:007',17,370.648804,125.230865,381.990326,114.217758,357.02594,114.630577,398.804352,124.7061,339.305573,125.485809,431.374329,176.974762,309.632904,176.033539,514.357727,140.460327,226.99501,141.654221,590.341248,103.018082,169.688736,118.304047,398.727295,363.357422,322.77417,357.152954,467.811218,462.148315,268.558899,466.786682,0,0,0,0,?,?,?,?,?,1
1296,'2024/02/29 01:18:05:036',17,370.637482,125.21347,382.017395,114.24408,357.471313,114.541458,398.78418,124.723892,339.096252,125.306396,431.476593,177.420624,309.659485,176.003952,514.799866,140.296921,226.516739,141.421646,590.365784,102.973938,168.264069,116.720871,398.816223,363.166107,323.215637,357.012177,469.380646,462.53891,268.060577,467.001282,0,0,0,0,?,?,?,?,?,1
1297,'2024/02/29 01:18:05:077',17,370.800964,125.007133,382.029999,114.204651,357.501892,114.555588,398.691467,124.727615,339.236481,125.475143,431.437805,177.505646,309.608948,176.198853,513.912903,141.010071,227.181183,141.727295,590.453552,103.21286,166.343079,115.061302,399.171173,363.567474,322.872589,357.500793,469.524231,462.521179,267.345917,466.976013,0,0,0,0,?,?,?,?,?,1
1298,'2024/02/29 01:18:05:106',17,370.622131,125.076599,382.009521,114.238647,357.386536,114.520172,398.831421,124.860878,339.086273,125.434174,431.212769,177.673706,309.850677,176.213257,514.580017,140.646317,227.16391,141.630417,590.758606,103.20977,167.533646,115.952057,399.261108,363.705383,322.857208,357.528503,468.517761,462.760071,267.53186,467.024048,0,0,0,0,?,?,?,?,?,1
1299,'2024/02/29 01:18:05:146',17,370.488861,124.916443,381.997711,114.241959,357.160217,114.545288,398.867218,125.003754,339.33197,125.854507,431.258972,177.632675,309.8172,176.124969,513.827576,141.48027,227.649826,141.828583,590.524109,103.709251,167.536102,115.657715,399.311035,363.678131,322.827454,357.519684,467.849365,462.863953,267.52594,467.013031,0,0,0,0,?,?,?,?,?,1
1300,'2024/02/29 01:18:05:170',17,370.603088,124.904823,382.038605,114.203224,357.291321,114.495735,398.738251,124.721542,339.474792,125.462433,430.957642,177.783173,309.588348,176.139343,513.229858,141.739716,228.002487,142.137085,590.668884,104.392319,169.427582,116.872391,399.358551,363.618744,323.196411,357.19281,467.162231,461.787537,267.62085,467.045288,0,0,0,0,?,?,?,?,?,1
1301,'2024/02/29 01:18:05:198',17,370.59845,124.860931,382.033722,114.155357,357.32254,114.477341,398.636536,124.676224,339.362823,125.473938,431.235291,177.673645,309.802216,176.160858,512.406677,142.326172,228.25296,142.260071,590.732849,104.935143,168.937103,116.281502,399.163086,363.292267,322.868896,357.112213,467.278168,462.379303,267.657745,466.954254,0,0,0,0,?,?,?,?,?,1
1302,'2024/02/29 01:18:05:239',17,370.605652,124.740829,382.035156,114.096909,357.311768,114.473816,398.635712,124.654999,339.038574,125.660675,431.659821,177.683029,309.897827,176.330566,513.178223,142.096878,228.267639,142.279068,591.052795,104.988243,168.404785,115.766769,399.120331,363.315796,322.935638,357.273254,466.897644,462.387939,267.663422,466.897644,0,0,0,0,?,?,?,?,?,1
1303,'2024/02/29 01:18:05:292',17,370.500153,124.503677,382.053558,114.059998,357.278198,114.481087,398.783295,124.449631,339.145233,125.5093,431.200256,177.805603,310.037842,176.315201,513.397217,142.310425,227.797333,141.91394,590.735107,105.08477,169.095398,116.106033,398.881226,363.083649,322.814056,357.33432,467.823303,463.028351,267.770569,466.917328,0,0,0,0,?,?,?,?,?,1
1304,'2024/02/29 01:18:05:309',17,370.622192,124.648819,382.038574,114.041206,357.365753,114.484406,399.048889,124.423141,339.614319,125.365334,431.612701,177.687958,310.152008,176.378952,514.26123,142.191986,227.608963,141.925507,590.983704,105.202164,169.259506,116.375397,398.845978,363.092255,323.000183,357.114899,467.654694,462.798584,267.613342,466.962158,0,0,0,0,?,?,?,?,?,1
1305,'2024/02/29 01:18:05:338',17,370.828613,124.7929,382.092957,114.003693,357.578735,114.470383,399.201416,124.213371,339.614319,125.188004,431.700317,177.495407,309.97345,176.134354,513.905945,142.398468,227.854218,142.040375,590.961853,105.291107,170.519028,117.600716,399.082275,363.287506,323.59552,357.63913,467.617065,462.755798,268.083923,467.045959,0,0,0,0,?,?,?,?,?,1
1306,'2024/02/29 01:18:05:373',17,371.025635,124.832611,382.105347,114.015167,357.819672,114.545914,399.378815,124.144791,339.585022,125.229553,431.729614,177.667633,310.046875,176.313309,514.2005,142.301559,229.181885,142.509216,590.913574,105.51899,172.272522,119.281624,399.011719,363.095978,323.334351,357.145081,467.410004,462.432159,268.632263,466.883759,0,0,0,0,?,?,?,?,?,1
1307,'2024/02/29 01:18:05:396',17,371.114319,124.879616,382.191101,114.032394,357.923523,114.575562,399.498718,124.153893,338.89035,125.900345,432.053345,177.437531,309.727783,176.288513,515.705933,141.634598,229.306015,142.565521,591.173889,105.733452,172.331833,119.930305,399.091187,363.178711,323.882202,357.3797,468.342926,462.491486,268.137421,467.008545,0,0,0,0,?,?,?,?,?,1
1308,'2024/02/29 01:18:05:436',17,371.350861,124.865631,382.231903,114.05159,358.343079,114.67186,399.741058,124.247879,339.243652,125.890335,432.333984,177.811768,309.794037,176.199768,514.536438,142.212402,229.644897,142.782776,590.921387,105.947403,171.550171,120.064087,399.651947,363.630066,324.46286,357.600067,468.854858,462.90863,268.278625,466.973206,0,0,0,0,?,?,?,?,?,1
1309,'2024/02/29 01:18:05:471',17,371.299561,124.941299,382.249573,114.062775,358.48056,114.666306,400.019958,124.228302,339.645416,125.63015,433.181335,177.657684,309.959595,176.271118,514.898804,142.105179,230.381851,143.380798,591.476929,105.995522,172.255096,120.348587,399.675659,363.775238,324.4953,357.888489,469.341278,463.097565,268.34198,467.069061,0,0,0,0,?,?,?,?,?,1
1310,'2024/02/29 01:18:05:500',17,371.400696,124.800507,382.303772,114.020203,358.676941,114.663818,399.989319,124.393387,340.01825,125.971527,432.939606,177.856979,310.072357,176.353912,515.711426,141.809113,229.744995,143.067856,591.610046,106.061844,169.892609,119.518723,399.567535,363.586212,324.315369,357.560883,470.440308,463.546173,268.724335,466.91214,0,0,0,0,?,?,?,?,?,1
1311,'2024/02/29 01:18:05:529',17,371.4599,124.781113,382.341125,113.951828,358.728333,114.662819,400.142487,124.28862,340.037231,125.993561,432.915192,178.396942,310.025482,176.237518,516.088318,141.788467,230.022202,143.306412,591.988647,106.17614,170.979126,119.970245,399.678314,363.529846,324.525879,357.454163,471.139374,463.772949,268.5112,467.075592,0,0,0,0,?,?,?,?,?,1
1312,'2024/02/29 01:18:05:559',17,371.576202,124.401169,382.332611,113.932144,358.943451,114.704132,400.213867,124.228447,340.13736,126.00045,433.079407,177.900696,310.30484,176.417404,515.214722,142.308319,230.022675,143.364197,592.370483,106.379616,170.609253,119.71167,399.776123,363.626648,324.576538,357.816864,470.863159,463.618866,268.879913,466.894073,0,0,0,0,?,?,?,?,?,1
1313,'2024/02/29 01:18:05:593',17,371.5495,124.326637,382.35376,113.951881,358.959198,114.676239,400.201904,124.151604,340.427002,125.978912,433.124329,177.897583,309.763855,176.382004,515.24353,142.366135,229.546997,143.023453,592.859863,106.331062,171.030441,120.055733,399.868317,363.505157,324.606628,357.770386,470.722076,462.683868,269.159027,466.838928,0,0,0,0,?,?,?,?,?,1
1314,'2024/02/29 01:18:05:628',17,371.531311,124.152718,382.371582,113.936806,359.291443,114.629517,399.95636,124.158951,340.784149,125.283165,432.781799,178.112305,310.063843,176.297485,514.59668,142.878891,229.191833,143.079193,593.073059,106.35006,171.725021,119.713699,399.975586,363.548462,324.562836,357.736511,471.961426,462.783752,269.055389,466.7883,0,0,0,0,?,?,?,?,?,1
1315,'2024/02/29 01:18:05:657',17,371.709137,124.29039,382.416138,113.938896,359.544312,114.623627,400.281067,124.302689,341.012115,125.104378,432.031128,178.916306,309.864258,176.325409,516.136536,142.040543,228.497604,142.554703,593.573181,106.444099,171.112793,118.854675,400.150726,363.712524,324.766815,357.93573,472.722534,463.365662,269.122101,466.801788,0,0,0,0,?,?,?,?,?,1
1316,'2024/02/29 01:18:05:692',17,371.944916,124.730331,382.463135,113.979836,359.8479,114.64402,400.170471,124.270645,341.015503,125.135941,432.280243,178.352417,309.911011,176.41391,517.3797,141.466202,228.296082,142.25589,594.397827,106.32637,169.915756,117.985039,400.305847,363.526855,324.934753,357.883911,474.250641,464.028229,269.353638,466.867432,0,0,0,0,?,?,?,?,?,1
1317,'2024/02/29 01:18:05:709',17,371.936005,124.445686,382.644318,113.923447,359.841461,114.624336,400.347443,123.835144,341.195496,124.924049,432.387543,178.158417,310.333679,176.276382,516.842285,141.930023,228.49649,142.419373,593.897156,106.554993,170.366394,118.067322,400.431366,363.351501,325.235718,357.704102,474.707336,465.379303,270.009979,466.903076,0,0,0,0,?,?,?,?,?,1
1318,'2024/02/29 01:18:05:774',17,372.087952,124.876846,382.708984,113.940208,359.998138,114.62883,400.516083,123.784958,341.287079,124.809784,433.180786,177.73584,310.409454,176.492325,516.304443,142.330048,228.837524,142.491699,594.094482,106.484215,170.662399,118.15332,400.247437,363.123932,325.059082,357.543396,474.440033,464.597565,270.039429,466.910339,0,0,0,0,?,?,?,?,?,1
1319,'2024/02/29 01:18:05:796',17,372.195374,124.997833,382.777435,113.94281,360.245239,114.643539,400.685181,123.755379,341.389526,124.859734,432.748077,177.842957,310.678192,176.562943,516.67981,142.284882,228.745865,142.436035,594.422729,106.566864,170.916656,118.445351,400.636963,363.529602,325.129028,357.740082,474.480591,464.681976,270.0896,466.881287,0,0,0,0,?,?,?,?,?,1
1320,'2024/02/29 01:18:05:837',17,372.215698,125.014343,382.740295,113.939751,360.119629,114.646622,400.71109,123.180428,341.225739,124.895584,432.924469,177.891373,310.506836,176.495987,516.317444,142.646454,228.438553,142.404388,594.804382,106.609985,170.381775,118.009811,400.730347,363.775909,325.076233,357.96402,474.505188,464.253021,270.113586,466.883423,0,0,0,0,?,?,?,?,?,1
1321,'2024/02/29 01:18:05:866',17,372.254028,125.016487,382.798645,113.837158,360.000427,114.640106,400.739197,123.189697,341.13562,125.179993,432.293762,178.331161,310.758636,176.446289,517.20575,142.3694,228.85788,142.394592,594.691528,106.567383,171.157349,118.476044,400.572449,363.463013,324.838257,357.617157,474.2789,463.810883,270.120056,466.797394,0,0,0,0,?,?,?,?,?,1
1322,'2024/02/29 01:18:05:901',17,372.273254,124.981445,382.813232,113.857788,360.100708,114.650345,400.718567,123.206177,341.206696,125.314468,432.124268,178.471649,310.71283,176.338669,516.53302,142.70108,228.799957,142.392685,594.726563,106.61319,171.786194,119.231476,400.624847,363.512329,325.137054,357.48172,474.295624,463.919342,270.110107,466.779602,0,0,0,0,?,?,?,?,?,1
1323,'2024/02/29 01:18:05:930',17,372.287567,124.967995,382.813416,113.885567,360.107452,114.65255,400.494141,123.696411,341.207733,125.196075,432.612488,178.243103,310.630737,176.409424,515.244995,143.48407,228.872559,142.470245,594.617371,106.826591,171.821274,119.034515,400.661926,363.38678,325.032379,357.326416,472.711823,462.936462,269.576416,466.733551,0,0,0,0,?,?,?,?,?,1
1324,'2024/02/29 01:18:05:959',17,372.33902,125.155136,382.843201,113.962982,360.006348,114.688339,400.517303,123.749023,341.285736,125.31678,432.541687,178.310394,310.514313,176.298004,515.280762,143.543701,229.287399,142.740036,594.858826,106.876289,170.927673,118.975296,401.08075,363.467621,325.088867,357.468201,471.143005,462.041443,270.157776,466.792938,0,0,0,0,?,?,?,?,?,1
1325,'2024/02/29 01:18:05:994',17,372.448578,125.243111,382.871521,113.950111,360.242462,114.683365,400.435333,123.793602,341.42749,125.049507,432.09259,178.751389,310.476135,176.367188,515.915527,143.379196,229.627625,142.950729,594.83551,106.88089,171.725479,119.545212,400.602417,363.133484,325.061798,357.287445,470.757568,461.477142,269.490479,466.821075,0,0,0,0,?,?,?,?,?,1
1326,'2024/02/29 01:18:06:029',17,372.411835,125.205063,382.853241,113.90934,360.052002,114.701096,400.427979,123.822952,341.477112,125.083382,431.309479,179.009521,310.541138,176.42775,517.182312,142.812714,230.159088,142.976868,595.443787,106.892593,171.664352,120.195381,400.300751,362.711914,324.626129,356.916626,471.641296,461.699219,269.320038,466.796783,0,0,0,0,?,?,?,?,?,1
1327,'2024/02/29 01:18:06:063',17,372.575989,125.111557,382.849365,113.903046,360.122192,114.692657,400.493225,123.745819,341.12442,125.233414,431.675385,178.981476,310.329468,176.487976,517.284607,142.811371,230.696274,143.305725,595.375854,107.242065,170.573639,119.771919,400.639404,363.006958,324.935303,357.042053,472.138611,462.129089,269.497253,466.720947,0,0,0,0,?,?,?,?,?,1
1328,'2024/02/29 01:18:06:093',17,372.336731,125.224686,382.814453,113.913834,359.946747,114.669281,400.44632,123.550476,340.742554,125.16066,430.771423,179.420471,310.009888,176.068604,515.904114,143.430756,231.059326,143.65889,595.697754,107.504997,170.640656,119.082016,400.655762,363.141113,324.687256,357.444916,472.227539,462.471558,269.848389,466.864563,0,0,0,0,?,?,?,?,?,1
1329,'2024/02/29 01:18:06:128',17,372.206726,125.068649,382.779999,113.955063,360.103271,114.653862,400.526306,123.524208,340.783966,125.361099,430.751007,179.236847,309.966797,176.214294,515.885071,143.731445,230.54895,143.501648,595.39679,107.565651,170.020584,119.340706,400.39801,362.835083,324.532776,357.078918,470.770508,461.422272,270.179016,466.465179,0,0,0,0,?,?,?,?,?,1
1330,'2024/02/29 01:18:06:156',17,372.120483,125.08847,382.745331,113.996574,359.993134,114.678329,400.356781,123.928329,340.96347,125.458115,430.553864,179.341675,310.157471,176.257446,515.814636,143.798538,230.218384,143.558121,595.353943,107.596893,170.420532,119.869423,400.309021,362.920624,324.524994,357.050415,470.395233,461.471222,270.072296,466.34024,0,0,0,0,?,?,?,?,?,1
1331,'2024/02/29 01:18:06:197',17,372.073486,125.055832,382.569153,114.046471,359.978699,114.675919,400.718658,123.846298,341.113556,125.643684,430.570953,179.230042,310.167908,176.52475,515.571228,143.920731,230.259491,143.639771,595.279846,107.7174,170.960205,120.33889,400.372742,362.853851,324.423218,357.062073,471.307007,461.693542,269.488495,466.62207,0,0,0,0,?,?,?,?,?,1
1332,'2024/02/29 01:18:06:227',17,372.035828,125.011024,382.701172,113.990768,359.819672,114.663246,400.445251,124.179726,340.730042,125.709396,430.141113,179.413269,310.194977,176.44841,516.626709,143.819275,230.190353,143.579727,595.270508,107.653999,169.823761,119.739677,400.106995,362.625641,324.483276,356.931122,470.825836,461.807251,269.666321,466.6026,0,0,0,0,?,?,?,?,?,1
1333,'2024/02/29 01:18:06:261',17,371.991241,124.899048,382.545471,114.04541,359.608795,114.701096,400.439819,124.011757,340.677734,126.183357,430.408051,179.115463,310.5112,176.493103,515.745361,144.043945,230.076813,143.484711,595.18689,107.52771,170.945419,120.232605,400.598877,363.045624,324.534912,357.030731,471.072083,462.249634,269.641296,466.667908,0,0,0,0,?,?,?,?,?,1
1334,'2024/02/29 01:18:06:296',17,372.035797,125.064072,382.546417,114.035965,359.582184,114.693604,400.321503,124.238373,340.357788,125.949158,430.692017,178.958099,310.319153,176.772598,517.473389,143.093582,230.410339,143.652451,595.001587,107.21183,171.282593,120.325157,400.816162,363.129822,324.94104,357.163696,471.069519,462.177307,269.648315,466.258972,0,0,0,0,?,?,?,?,?,1
1335,'2024/02/29 01:18:06:325',17,371.900269,125.009277,382.476044,114.075996,359.18396,114.804779,400.1427,124.26075,340.236053,126.003174,430.314178,179.301224,310.013977,176.446701,516.222473,143.448883,230.180542,143.609283,595.077271,107.073555,171.065338,120.281128,401.238739,363.361572,325.206543,357.303253,471.802094,462.487793,271.004517,466.293427,0,0,0,0,?,?,?,?,?,1
1336,'2024/02/29 01:18:06:359',17,371.905518,125.15728,382.474945,114.132469,359.068024,114.858772,400.166656,124.192543,340.485504,126.152199,430.594238,179.245239,310.123474,176.550232,515.507385,143.469711,229.906143,143.586929,595.254028,106.986496,170.705643,120.168083,401.093384,363.526398,325.109528,357.415131,472.606842,462.426758,271.116425,466.773743,0,0,0,0,?,?,?,?,?,1
1337,'2024/02/29 01:18:06:394',17,371.960388,125.247971,382.47113,114.117706,358.957703,114.856079,400.141174,124.275803,340.331848,126.325546,430.868591,178.992371,310.300079,176.833908,516.202515,143.043823,230.237122,144.062469,595.211121,106.988869,170.903244,120.043777,401.139465,363.413635,325.051727,357.428101,472.955353,462.67276,270.679016,466.829346,0,0,0,0,?,?,?,?,?,1
1338,'2024/02/29 01:18:06:429',17,372.029724,125.322044,382.517883,114.065666,358.962952,114.831558,400.189453,124.269447,339.930115,126.417648,430.796326,178.914703,310.334717,176.774597,514.933533,143.711639,230.198151,144.053314,595.126038,106.95253,170.709412,120.113953,401.10675,363.337891,325.157288,357.64917,472.726807,462.42688,271.398895,466.355499,0,0,0,0,?,?,?,?,?,1
