@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute left_class {0,1,2,3,4,5,6,7,8,9,10}
@attribute right_class {0,1,2,3,4,5,6,7,8,9,10}
@attribute right_vel numeric

@data
1426,'2024/02/28 12:55:27:747',23,495.089142,335.632263,472.496307,323.063293,463.391388,297.434814,482.730255,278.331055,505.700409,260.178619,459.252991,259.141296,448.177063,233.829926,439.87146,215.552902,434.124878,198.403534,481.720703,254.068771,476.657379,224.687683,474.320496,205.48822,473.977783,188.366974,501.238708,259.986237,503.591553,234.350479,508.11792,211.911499,514.481934,191.707993,521.562866,276.127136,514.971436,263.741028,504.316956,272.708832,497.538513,287.471771,207.741882,358.898285,208.237091,332.578613,209.193848,323.252747,214.993256,320.691833,229.819519,321.163208,227.410599,331.570801,243.287323,324.014648,248.635803,318.624542,247.887115,317.791016,231.351349,347.459869,256.626099,334.888306,253.074158,331.112427,246.024796,331.088074,232.761368,360.934509,256.168304,351.502075,252.034882,346.179352,243.091446,345.861298,234.60321,376.587006,252.460907,367.708923,250.639877,362.832977,245.125671,81.563492,11.054138,3,?,?
1427,'2024/02/28 12:55:28:108',23,493.892242,349.866089,471.617889,335.592987,463.837891,309.763763,484.076111,294.368103,507.618744,276.457916,461.386292,272.067108,449.217865,247.96048,440.939178,230.061432,435.347595,211.835693,483.68103,268.629028,477.965698,238.913208,475.22403,217.884979,474.029663,200.841919,502.407837,275.514465,505.395569,248.354019,509.382446,225.436584,515.740723,206.199768,522.385498,290.830872,516.638855,278.55954,505.991089,282.291504,499.279968,294.227264,204.232269,366.110382,205.708618,335.829193,209.429916,321.269196,217.173615,314.852264,241.150436,311.523865,219.577713,330.485931,231.89476,314.842377,240.673355,310.272797,246.560181,309.127319,223.909592,343.103333,241.23085,325.746277,249.107025,319.785675,252.822693,317.822144,229.335999,355.363068,249.021332,335.384094,252.867889,331.543518,253.558746,331.77179,235.673523,367.503815,251.315857,346.881317,254.498352,342.120514,255.072479,81.237061,11.72171,3,?,?
1428,'2024/02/28 12:55:44:149',24,464.98111,367.635712,448.180695,354.552399,438.585876,338.028412,434.362244,326.583282,436.625732,315.868652,455.128021,303.025238,450.7117,277.113739,449.254395,261.735016,451.16449,249.575836,476.175171,306.39566,454.064148,300.950134,447.814484,324.527954,449.764893,333.425323,487.963074,316.719116,467.316956,312.159058,457.835815,331.66452,458.563782,340.286804,500.265961,331.338196,480.467834,329.931549,468.580994,337.774872,466.993378,342.981873,241.493546,314.705261,240.07019,310.709656,233.515198,308.714233,225.06601,313.178619,220.823486,301.380066,236.562378,310.064423,230.617599,300.499878,215.025177,300.222473,209.352386,299.274109,227.855255,315.315521,224.537048,305.316895,217.742462,300.71109,211.762146,300.040649,221.761047,323.443848,213.440063,312.950714,205.349976,307.261932,203.369125,304.769989,216.927643,332.818756,210.825531,325.559357,206.398071,318.611359,204.224991,61.240051,23.593109,1,?,?
1429,'2024/02/28 12:55:44:718',24,463.565186,369.733032,446.366211,357.084412,436.467651,340.823334,432.925964,329.251282,433.2995,318.2323,453.538086,305.374786,448.885498,279.389832,446.790436,263.74823,447.945831,251.396912,474.894073,308.56897,451.521423,303.03421,445.27356,326.782043,447.998352,335.824371,486.161743,318.728943,464.771118,314.562561,455.457886,333.805298,456.770966,342.005554,498.596008,333.402893,478.083801,331.504425,466.103271,339.708893,464.853821,345.0737,225.491058,381.306152,228.399323,365.102936,242.714325,344.619385,224.416595,338.821747,214.209061,338.559326,247.44133,342.318176,246.251007,337.485596,239.435272,336.784119,232.424652,335.772919,242.535919,346.383118,243.27594,339.605133,242.230804,337.298798,235.312134,335.584961,244.330475,356.95343,254.720978,353.386688,203.093262,321.672607,203.093262,321.672607,248.300049,378.193817,248.978973,378.263,245.386444,378.8573,240.35321,61.164063,30.270966,1,?,?
1430,'2024/02/28 12:55:45:260',24,463.917542,369.682861,447.359894,357.379486,437.518616,341.378387,433.541199,329.644989,435.071716,318.327515,454.126099,305.670258,449.845245,279.584167,447.91394,263.818146,449.516968,251.773422,475.399628,308.760071,452.283875,303.183868,446.210266,326.922913,448.560455,336.354828,486.556519,318.969421,465.495331,315.035797,456.226532,334.471191,457.011597,342.681213,498.86908,333.517395,478.667786,331.852234,466.821869,340.152863,465.292938,345.680237,203.743378,338.092194,203.104767,310.813782,208.607971,296.975128,220.159454,292.24176,231.19812,287.636658,213.101746,301.682556,234.393158,282.753693,238.430801,280.180298,236.855804,282.945618,221.294327,310.018982,242.472214,287.763733,246.779144,284.484467,245.438599,286.319977,228.891312,321.368378,249.736481,296.247498,250.001923,296.124329,245.183289,301.014679,237.180084,332.527069,253.062653,308.354675,252.795731,308.391449,249.274506,60.922791,14.706207,1,?,?
1431,'2024/02/28 12:55:45:827',24,465.722168,366.637238,448.374268,354.329285,438.468933,337.901947,434.101898,326.149353,437.542389,317.497498,454.633026,302.837067,450.586914,277.255615,448.781311,261.963043,450.326233,249.932297,476.154968,306.08252,453.947601,300.972534,448.002777,324.615021,450.073792,333.888702,488.204895,316.343628,467.403809,312.296112,457.996796,331.508453,458.657257,340.545441,500.674896,330.916382,480.862,329.97464,468.518707,337.758392,466.786224,342.859375,198.248154,348.320831,196.728851,321.889954,202.333618,305.155487,215.890732,296.112183,229.591446,290.085114,206.821838,311.563599,227.962006,290.448059,234.393341,284.374481,233.977264,285.512726,216.209579,322.140015,237.042145,295.425903,241.189102,290.977783,238.810669,293.511719,224.898682,332.207642,244.694809,303.713318,245.718292,299.885895,241.537933,302.555725,234.427963,343.573669,249.570648,312.383392,248.485199,310.447845,244.322876,60.554718,13.394806,1,?,?
1432,'2024/02/28 12:55:46:339',24,464.844025,369.719269,447.677643,357.945251,437.914429,342.060913,433.975891,330.669373,435.144287,319.224915,454.142639,306.688995,449.594543,280.472717,447.39682,265.032837,448.260742,252.401306,475.440216,309.05368,452.478455,304.014801,446.106262,327.369873,448.481873,336.03302,486.582062,319.264374,465.791595,315.887939,456.520935,335.170685,457.780121,342.489288,499.372314,334.13797,478.630646,332.840424,467.307678,341.463501,465.651215,346.625824,202.367325,351.102203,201.128784,326.785339,205.175018,314.423553,217.744461,306.170868,227.47438,297.113922,212.537689,314.20575,225.362244,299.45105,233.866135,293.158936,239.461761,291.267212,221.543732,322.830078,237.937195,307.111145,243.940308,298.930389,248.632324,296.102325,229.192871,334.173889,244.648315,314.738586,248.399078,307.863495,248.314087,305.007721,238.042938,345.11377,246.49147,324.543243,247.097534,318.724915,245.310745,60.665588,17.193939,1,?,?
1433,'2024/02/28 12:55:46:858',24,466.129791,383.742035,446.648376,374.545868,437.599823,359.610474,434.385254,347.090149,437.251099,338.058044,450.126892,322.039307,446.576874,297.049774,444.630249,281.696777,445.007751,269.535004,471.110687,324.043396,452.654877,322.091675,447.894562,343.053284,449.704926,350.847595,485.535553,333.968414,466.716156,333.358948,458.596375,351.342468,459.696167,357.679993,500.747253,349.06778,480.986603,349.493256,469.338501,358.172607,467.527222,362.912048,209.79007,367.657867,211.651627,337.81662,214.508194,328.067657,236.51416,319.858002,247.180206,317.006714,227.409393,334.168579,243.016693,320.172485,249.626801,315.703857,255.078308,314.884216,231.743408,344.084564,248.049774,331.503296,256.050232,323.871826,261.614288,320.992371,237.474335,358.613068,253.170074,341.791138,257.164246,336.373047,258.02475,334.236084,244.167007,373.646698,253.01384,353.186401,252.357605,346.357178,249.711777,59.698639,10.774719,1,?,?
1434,'2024/02/28 12:55:47:323',24,466.99649,404.38736,448.488892,396.239166,437.213593,380.324188,434.048279,369.145996,436.318695,357.340546,443.74588,343.301727,438.519562,317.912201,435.067505,302.991577,433.551819,291.063477,466.225647,343.956543,448.479492,341.768555,445.908264,364.056274,449.226044,372.639771,481.098907,352.575531,464.520447,349.93454,456.707916,369.422272,459.040375,377.265991,495.853851,364.308289,479.938171,363.787842,469.216492,372.923126,467.339539,378.415649,207.241364,356.042969,208.127457,325.633759,216.339478,312.089417,229.438553,307.364258,243.017273,304.323364,229.006958,321.150238,249.203247,304.948975,256.892303,298.211517,257.862976,297.532043,236.984741,335.266205,259.108124,314.599731,260.438599,309.597107,258.307068,308.709656,242.718338,347.152832,260.814423,325.111633,261.229523,319.952057,258.862976,319.518372,247.222321,358.437439,259.632813,336.927216,260.397125,330.26236,258.720337,60.430817,10.166168,1,?,?
1435,'2024/02/28 12:55:47:941',24,469.576263,352.602783,452.547424,343.745667,440.432098,328.473572,436.325134,316.597534,435.872864,302.654205,451.322937,288.00354,443.921204,262.709076,440.871918,247.290344,439.082489,234.925201,474.932373,290.518097,452.258453,286.178345,449.1297,313.554718,451.886536,323.789032,488.663025,298.527496,467.773926,296.847137,460.311859,319.084656,461.507874,329.225403,505.196594,311.530365,483.290955,312.026917,472.307098,322.033844,470.337189,328.826965,202.415009,366.965942,205.778625,335.093323,208.165131,321.682892,215.316559,316.00882,227.663116,309.737427,219.957596,326.303833,234.689621,312.716248,244.569092,306.594513,249.349579,306.173462,223.876007,337.116608,243.220337,321.874573,252.36174,313.521179,255.26767,312.046204,229.535492,351.323151,250.725616,332.950989,250.961838,330.204834,248.858276,330.817719,235.292191,366.034363,249.246689,345.713226,252.405624,337.91925,254.068878,62.084686,14.831421,1,?,?
1436,'2024/02/28 12:55:48:524',24,475.768494,327.733459,456.928986,315.192352,443.984039,297.764069,438.384766,283.815674,437.966064,266.234863,457.21106,254.848282,449.723389,227.564651,446.224915,211.105728,445.264435,198.770111,479.548828,257.39328,456.865845,251.052277,452.868195,279.734375,454.916565,295.686707,495.488312,265.971893,473.830994,260.313995,464.998016,285.505768,465.717804,300.576538,512.77478,280.496246,489.58606,278.672119,476.942261,290.236542,474.821808,299.161743,209.395828,363.120728,215.301056,337.689575,225.704315,329.299866,238.65831,330.926483,246.841064,334.875366,233.495453,330.514008,253.237213,324.909851,263.245331,320.453094,266.645844,319.151611,237.655563,348.791351,257.891968,343.528625,263.40152,335.713837,261.979034,333.838074,239.749603,363.780579,258.615936,357.39679,258.019135,352.056274,247.669662,351.937012,239.952011,380.408081,254.013046,370.563599,248.268616,367.281097,241.005722,70.340179,20.779449,1,?,?
1437,'2024/02/28 12:55:49:090',24,476.639648,264.987213,457.357452,250.436676,445.075562,231.19249,438.352844,214.418961,437.958374,194.240891,458.416687,187.944122,452.332947,161.465836,449.418823,143.987015,447.483948,131.287109,478.38739,190.374695,459.724762,179.688553,453.962372,208.257172,455.503296,227.691452,497.7547,199.738251,475.583618,188.711273,466.460846,214.173599,466.886017,232.522827,516.448608,213.07692,492.394775,206.152557,479.162842,218.659805,474.555176,230.3797,212.592102,357.228851,224.885101,329.315521,240.101013,323.869873,255.557709,326.085571,262.161499,328.996948,245.677094,328.501678,263.715179,326.271729,265.852844,326.432251,259.377167,328.359253,243.506378,342.940369,268.701569,343.211578,268.861328,338.915649,260.496948,337.339996,240.345383,360.113892,260.689362,362.647064,259.028595,356.982483,250.736908,354.391724,237.255127,380.924622,252.822205,375.549713,246.263489,370.325745,238.555145,74.612518,14.989594,1,?,?
1438,'2024/02/28 12:55:49:555',24,468.83136,214.621902,450.663147,201.08345,437.195404,180.477325,430.09021,163.662582,426.48877,142.088135,450.177246,138.377899,444.290527,111.582809,440.628296,94.701202,438.779236,82.312431,467.504944,138.920807,449.58606,127.391136,443.492889,155.134308,447.595703,173.794693,485.561493,147.779968,464.545563,134.499008,456.060211,159.927002,458.484375,177.68248,505.282776,161.683502,481.581299,151.554337,469.170074,165.760834,466.5755,179.065155,207.676544,356.107941,204.862442,327.852356,211.684647,308.314636,225.79071,297.846222,238.209976,292.799469,225.319916,318.91217,247.975189,287.901123,243.68576,286.087158,237.353882,290.773071,237.165237,331.159668,256.148132,300.100128,250.752899,296.805603,245.17514,299.770294,244.131561,339.463104,261.478851,309.918976,255.775604,307.436127,250.037064,312.102081,249.261032,346.718323,260.826111,323.742828,257.092163,320.64209,251.269409,75.701096,11.257263,1,?,?
1439,'2024/02/28 12:55:49:658',24,469.416534,217.628265,450.852936,203.415817,437.21405,182.690567,430.26767,165.710114,426.058197,144.453598,449.795288,140.522797,445.147064,114.280273,441.173462,96.942673,438.980133,83.661285,467.614716,141.7146,449.594543,129.968597,443.648071,157.65123,447.733276,175.685242,485.789063,150.758255,464.967316,138.659134,456.434662,163.029388,458.537964,180.853439,506.373322,164.377701,482.728333,155.273758,469.855316,168.369202,466.686646,181.677414,223.647537,369.350525,227.191437,337.16452,234.133331,326.920959,246.198944,319.699707,258.345276,315.674805,238.362061,334.127289,257.169342,317.895203,260.592743,315.806885,258.520691,317.720123,244.480225,344.434204,264.270691,329.522583,261.725739,329.459991,257.981018,332.011292,250.614197,359.339233,270.664276,340.273529,266.730743,339.357697,261.525909,342.297943,255.353058,373.233032,267.291138,351.986786,264.901581,347.532471,261.922729,75.913666,12.073151,1,?,?
1440,'2024/02/28 12:55:50:173',24,469.653046,300.294098,450.934418,289.620178,439.142303,271.719025,435.114502,256.646851,433.670288,238.68837,451.672668,231.282684,446.311707,205.366974,443.410919,188.661682,441.323822,176.846725,471.961792,233.311493,452.383789,225.760574,448.847961,252.244598,450.170044,268.998535,489.50058,241.891739,468.645599,235.787537,461.044556,258.466156,460.993408,274.294647,507.773743,255.774246,486.077423,252.275986,473.982819,262.431305,470.029236,270.693878,207.904083,350.638611,206.6577,321.375275,211.326477,307.189972,223.691742,302.899994,231.833496,299.630493,216.714493,311.741913,240.420471,296.868896,244.42981,293.953156,242.253296,296.956116,224.247284,322.031738,248.839294,303.096558,251.931839,300.93869,250.191727,302.731628,231.855133,333.955688,254.416183,312.422668,256.124725,308.897003,253.185028,309.51355,239.180023,346.800964,255.955902,324.080566,256.451965,319.645599,252.805862,66.982605,12.817749,1,?,?
1441,'2024/02/28 12:55:50:861',24,466.43692,389.408417,447.419006,380.87381,436.702515,365.396149,432.433411,353.246063,433.069336,338.591736,450.660553,326.298431,444.796509,301.899445,441.28064,287.200592,439.841949,274.974091,470.324554,329.622131,449.691406,324.684418,445.206543,348.533752,447.264526,358.60614,483.811401,339.508484,464.51355,335.558075,456.285339,354.251312,457.134674,362.86261,497.85553,353.335663,478.905945,352.509186,468.006897,359.698547,465.312805,364.895264,216.914307,354.094849,231.815262,348.377716,249.836044,353.518982,262.70343,363.042419,271.705292,371.412842,257.870117,358.393005,278.443573,376.581421,280.928375,380.79364,277.624725,380.165588,249.64653,369.009003,272.259583,390.030334,273.030762,391.484467,266.897644,388.203033,242.090759,380.542694,262.302307,398.114441,262.979126,399.123383,258.101715,395.298218,231.401489,393.916168,248.431152,407.791626,247.820419,405.789795,243.913437,59.786285,23.89621,1,?,?
1442,'2024/02/28 12:55:51:321',24,466.076477,415.531616,448.255646,407.079437,437.64563,392.423584,433.115723,380.654297,435.810547,367.57547,448.668213,354.676331,445.840698,329.588959,443.524109,315.424683,442.900085,304.858032,471.202728,355.924622,451.420135,354.186584,446.507019,378.389282,450.234711,384.997375,483.912781,365.937164,465.766602,365.199768,457.030029,385.130646,460.065063,390.146851,498.86145,379.985901,479.862244,381.381042,467.841858,390.843201,468.1409,393.981903,211.433395,345.673401,209.250488,318.516266,211.722382,302.309479,221.822815,296.775024,229.458527,295.825806,218.08992,306.546631,237.94873,286.451324,241.017532,287.405975,236.227737,293.177246,227.220627,315.767761,245.761551,290.973969,247.981888,291.286987,244.958115,296.076782,234.818481,326.652649,254.434372,297.665344,253.12265,302.485718,248.10733,309.178558,244.130157,338.206146,259.40271,308.376923,257.271271,312.35498,251.931076,59.606995,17.612762,1,?,?
1443,'2024/02/28 12:55:51:883',24,462.608215,369.075348,441.12793,360.26062,428.951141,341.864532,426.659424,328.95874,429.35379,320.819763,445.437439,309.100922,438.199646,285.182648,434.498444,269.504364,432.863617,257.686584,466.002197,312.579834,444.884369,307.227081,440.415497,326.716309,442.768127,336.159637,480.141724,322.435669,459.564392,317.168243,451.870605,334.360138,453.021576,342.809113,493.47934,335.149292,474.496002,333.862732,463.597046,341.330688,461.850006,347.896942,227.696762,368.155029,228.029861,334.527039,232.963638,324.728577,243.74826,319.737701,254.189072,323.627747,241.090759,331.982819,252.471481,320.461365,260.131195,317.806305,266.339203,317.494934,246.951736,348.85849,258.188324,336.50946,267.631256,329.843475,275.106934,324.188843,250.097595,361.099152,263.307068,349.39386,270.686768,340.586884,276.444244,334.845337,254.061417,370.74585,262.833191,357.334229,265.182526,348.768372,268.766083,56.495514,10.620728,1,?,?
1444,'2024/02/28 12:55:52:460',24,456.253479,374.298492,434.605988,366.314728,421.870087,349.145905,417.631775,337.288239,421.273926,332.065918,437.52179,315.457275,431.047516,292.256653,427.096436,277.73407,424.642303,267.492126,460.366699,319.005615,436.930237,316.860962,432.32608,336.628448,434.531372,344.681305,473.178955,329.960449,452.545166,328.263458,444.425232,344.961975,444.931946,353.538788,486.394592,342.580566,467.74469,343.609436,456.9711,351.331879,454.935852,356.959076,218.080734,374.947144,229.548248,344.916382,240.514709,338.875336,251.421265,334.434753,257.152771,334.049042,243.685089,336.417419,258.426575,335.078766,264.359131,334.538757,267.613617,334.748871,243.256958,349.882904,262.381317,345.953125,271.853851,342.519379,276.763336,343.087067,244.401855,364.619873,263.031342,357.246246,271.680054,352.528595,276.612183,350.939484,247.361435,378.641632,261.259094,368.502869,267.493011,364.272949,271.397827,55.292877,17.245483,1,?,?
